#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2022 02 07 07 00  80  1.0  2.0    MM    MM    MM  MM 1029.4    MM    MM    MM   MM   MM    MM
2022 02 07 06 50  70  1.0  2.0   0.7     4   4.1 124 1029.4    MM   3.9    MM   MM   MM    MM
2022 02 07 06 40  90  1.0  2.0    MM    MM    MM  MM 1029.5    MM   3.9    MM   MM   MM    MM
2022 02 07 06 30 110  2.0  3.0    MM    MM    MM  MM 1029.5    MM   3.9    MM   MM   MM    MM
2022 02 07 06 20 110  2.0  3.0    MM    MM    MM  MM 1029.4    MM   3.9    MM   MM   MM    MM
2022 02 07 06 10 110  2.0  2.0    MM    MM    MM  MM 1029.7    MM   3.9    MM   MM   MM    MM
2022 02 07 06 00 110  2.0  2.0    MM    MM    MM  MM 1029.9    MM    MM    MM   MM   MM    MM
2022 02 07 05 50 120  3.0  3.0   0.7     8   3.9  98 1030.0    MM   3.9    MM   MM   MM    MM
2022 02 07 05 40 130  3.0  4.0    MM    MM    MM  MM 1030.1    MM   3.9    MM   MM   MM    MM
2022 02 07 05 30 130  3.0  4.0    MM    MM    MM  MM 1030.4    MM   3.9    MM   MM   MM    MM
2022 02 07 05 20 140  4.0  5.0    MM    MM    MM  MM 1030.5    MM   3.9    MM   MM   MM    MM
2022 02 07 05 10 130  4.0  5.0    MM    MM    MM  MM 1030.6    MM   3.9    MM   MM   MM    MM
2022 02 07 05 00 140  5.0  5.0    MM    MM    MM  MM 1030.7    MM    MM    MM   MM   MM    MM
2022 02 07 04 50 140  5.0  6.0   0.7    11   3.6 111 1031.0    MM   3.9    MM   MM   MM    MM
2022 02 07 04 40 140  5.0  7.0    MM    MM    MM  MM 1031.0    MM   3.9    MM   MM   MM    MM
2022 02 07 04 30 150  6.0  7.0    MM    MM    MM  MM 1031.0    MM   3.9    MM   MM   MM    MM
2022 02 07 04 20 140  6.0  8.0    MM    MM    MM  MM 1031.1    MM   3.9    MM   MM   MM    MM
2022 02 07 04 10 140  6.0  8.0    MM    MM    MM  MM 1031.1    MM   3.9    MM   MM   MM    MM
2022 02 07 04 00 140  6.0  7.0    MM    MM    MM  MM 1031.3    MM    MM    MM   MM -1.1    MM
2022 02 07 03 50 140  7.0  8.0   0.6     8   3.6 138 1031.4    MM   3.9    MM   MM   MM    MM
2022 02 07 03 40 140  6.0  8.0    MM    MM    MM  MM 1031.4    MM   4.0    MM   MM   MM    MM
2022 02 07 03 30 140  6.0  8.0    MM    MM    MM  MM 1031.5    MM    MM    MM   MM   MM    MM
2022 02 07 03 20 140  6.0  8.0    MM    MM    MM  MM 1031.5    MM   4.0    MM   MM   MM    MM
2022 02 07 03 10 130  5.0  6.0    MM    MM    MM  MM 1031.5    MM   4.0    MM   MM   MM    MM
2022 02 07 03 00 120  4.0  5.0    MM    MM    MM  MM 1031.5    MM    MM    MM   MM   MM    MM
2022 02 07 02 50 120  4.0  5.0   0.6    10   3.8 129 1031.3    MM   3.9    MM   MM   MM    MM
2022 02 07 02 40 130  5.0  6.0   0.6    MM   3.8 129 1031.7    MM   3.9    MM   MM   MM    MM
2022 02 07 02 30 130  5.0  6.0    MM    MM    MM  MM 1031.9    MM   3.9    MM   MM   MM    MM
2022 02 07 02 20 130  4.0  6.0    MM    MM    MM  MM 1031.9    MM   3.9    MM   MM   MM    MM
2022 02 07 02 10 140  5.0  6.0    MM    MM    MM  MM 1032.2    MM   3.9    MM   MM   MM    MM
2022 02 07 02 00 140  5.0  6.0    MM    MM    MM  MM 1032.2    MM   4.0    MM   MM   MM    MM
2022 02 07 01 50 140  6.0  7.0   0.6     9   3.9 106 1032.3    MM   4.0    MM   MM   MM    MM
2022 02 07 01 40 140  6.0  8.0   0.6    MM   3.9 106 1032.3    MM   4.0    MM   MM   MM    MM
2022 02 07 01 30 140  5.0  7.0    MM    MM    MM  MM 1032.3    MM   4.0    MM   MM   MM    MM
2022 02 07 01 20 140  5.0  7.0    MM    MM    MM  MM 1032.3    MM   4.0    MM   MM   MM    MM
2022 02 07 01 10 140  6.0  7.0    MM    MM    MM  MM 1032.3    MM   4.0    MM   MM   MM    MM
2022 02 07 01 00 140  5.0  7.0    MM    MM    MM  MM 1032.4    MM    MM    MM   MM   MM    MM
2022 02 07 00 50 140  5.0  6.0    MM    MM    MM  MM 1032.5    MM   4.0    MM   MM   MM    MM
2022 02 07 00 40 130  5.0  6.0    MM    MM    MM  MM 1032.6    MM   4.0    MM   MM   MM    MM
2022 02 07 00 30 130  5.0  6.0    MM    MM    MM  MM 1032.7    MM   4.0    MM   MM   MM    MM
2022 02 07 00 20 130  5.0  7.0    MM    MM    MM  MM 1032.8    MM   4.0    MM   MM   MM    MM
2022 02 07 00 10 140  5.0  6.0    MM    MM    MM  MM 1032.7    MM   4.0    MM   MM   MM    MM
2022 02 07 00 00 130  5.0  7.0    MM    MM    MM  MM 1032.7    MM    MM    MM   MM   MM    MM
2022 02 06 23 50 120  5.0  6.0   0.5    11   4.5 127 1032.9    MM   4.0    MM   MM   MM    MM
2022 02 06 23 40 120  4.0  6.0    MM    MM    MM  MM 1032.9    MM   4.0    MM   MM   MM    MM
2022 02 06 23 20 120  3.0  5.0    MM    MM    MM  MM 1033.1    MM   4.0    MM   MM   MM    MM
2022 02 06 23 10 130  4.0  5.0    MM    MM    MM  MM 1033.2    MM   4.0    MM   MM   MM    MM
2022 02 06 23 00 110  3.0  5.0    MM    MM    MM  MM 1033.3    MM    MM    MM   MM -0.9    MM
2022 02 06 22 50 100  3.0  4.0   0.5    10   4.3 112 1033.4    MM   4.1    MM   MM   MM    MM
2022 02 06 22 40 100  3.0  4.0    MM    MM    MM  MM 1033.5    MM   4.1    MM   MM   MM    MM
2022 02 06 22 30  90  3.0  4.0    MM    MM    MM  MM 1033.4    MM   4.1    MM   MM   MM    MM
2022 02 06 22 20  70  3.0  4.0    MM    MM    MM  MM 1033.5    MM   4.1    MM   MM   MM    MM
2022 02 06 22 10  70  4.0  5.0    MM    MM    MM  MM 1033.6    MM   4.1    MM   MM   MM    MM
2022 02 06 22 00  70  3.0  5.0    MM    MM    MM  MM 1033.7    MM    MM    MM   MM   MM    MM
2022 02 06 21 50  80  3.0  5.0   0.5     9   4.5 146 1033.9    MM   4.1    MM   MM   MM    MM
2022 02 06 21 40  90  3.0  5.0   0.5    MM   4.5 146 1033.8    MM   4.1    MM   MM   MM    MM
2022 02 06 21 30  80  4.0  5.0    MM    MM    MM  MM 1033.7    MM   4.1    MM   MM   MM    MM
2022 02 06 21 20  80  3.0  5.0    MM    MM    MM  MM 1033.8    MM   4.1    MM   MM   MM    MM
2022 02 06 21 10  50  3.0  5.0    MM    MM    MM  MM 1033.8    MM   4.1    MM   MM   MM    MM
2022 02 06 21 00  MM  5.0  6.0    MM    MM    MM  MM     MM    MM   4.1    MM   MM   MM    MM
2022 02 06 20 50  70  4.0  5.0    MM    MM    MM  MM 1033.7    MM   4.1    MM   MM   MM    MM
2022 02 06 20 40  80  3.0  5.0    MM    MM    MM  MM 1033.9    MM   4.1    MM   MM   MM    MM
2022 02 06 20 30  80  3.0  5.0    MM    MM    MM  MM 1033.9    MM   4.1    MM   MM   MM    MM
2022 02 06 20 20  80  3.0  5.0    MM    MM    MM  MM 1034.0    MM   4.1    MM   MM   MM    MM
2022 02 06 20 10  70  3.0  5.0    MM    MM    MM  MM 1034.0    MM   4.1    MM   MM   MM    MM
2022 02 06 20 00  70  3.0  4.0    MM    MM    MM  MM 1034.2    MM    MM    MM   MM   MM    MM
2022 02 06 19 50  70  3.0  4.0   0.5    10   4.7 137 1034.2    MM   4.1    MM   MM   MM    MM
2022 02 06 19 40  60  3.0  4.0   0.5    MM   4.7 137 1034.5    MM   4.1    MM   MM   MM    MM
2022 02 06 19 30  50  3.0  4.0    MM    MM    MM  MM 1034.4    MM   4.2    MM   MM   MM    MM
2022 02 06 19 20  50  4.0  5.0    MM    MM    MM  MM 1034.5    MM   4.1    MM   MM   MM    MM
2022 02 06 19 10  50  3.0  5.0    MM    MM    MM  MM 1034.8    MM   4.2    MM   MM   MM    MM
2022 02 06 19 00  50  4.0  5.0    MM    MM    MM  MM 1034.9    MM    MM    MM   MM   MM    MM
2022 02 06 18 50  40  4.0  5.0   0.5    10   4.6 140 1034.9    MM   4.1    MM   MM   MM    MM
2022 02 06 18 40  70  2.0  3.0   0.5    MM   4.6 140 1035.1    MM   4.2    MM   MM   MM    MM
2022 02 06 18 30  60  2.0  3.0    MM    MM    MM  MM 1035.1    MM   4.2    MM   MM   MM    MM
2022 02 06 18 20  60  2.0  3.0    MM    MM    MM  MM 1035.3    MM   4.1    MM   MM   MM    MM
2022 02 06 18 10  70  2.0  3.0    MM    MM    MM  MM 1035.4    MM   4.1    MM   MM   MM    MM
2022 02 06 18 00  70  2.0  3.0    MM    MM    MM  MM 1035.6    MM    MM    MM   MM   MM    MM
2022 02 06 17 50  60  2.0  3.0   0.6     9   4.6 129 1035.8    MM   4.1    MM   MM   MM    MM
2022 02 06 17 40  80  1.0  3.0   0.6    MM   4.6 129 1035.9    MM   4.1    MM   MM   MM    MM
2022 02 06 17 30  70  2.0  3.0    MM    MM    MM  MM 1036.0    MM   4.1    MM   MM   MM    MM
2022 02 06 17 20  90  3.0  4.0    MM    MM    MM  MM 1036.2    MM   4.0    MM   MM   MM    MM
2022 02 06 17 10 110  3.0  4.0    MM    MM    MM  MM 1036.4    MM   4.0    MM   MM   MM    MM
2022 02 06 17 00  90  2.0  4.0    MM    MM    MM  MM 1036.4    MM   4.0    MM   MM   MM    MM
2022 02 06 16 50 120  2.0  4.0   0.6     9   4.4 138 1036.6    MM   4.0    MM   MM   MM    MM
2022 02 06 16 40  MM  3.0  5.0   0.6    MM   4.4 138     MM    MM   3.9    MM   MM   MM    MM
2022 02 06 16 30  90  2.0  4.0    MM    MM    MM  MM 1037.0    MM   3.9    MM   MM   MM    MM
2022 02 06 16 20  80  2.0  4.0    MM    MM    MM  MM 1037.1    MM   3.9    MM   MM   MM    MM
2022 02 06 16 10  70  4.0  5.0    MM    MM    MM  MM 1037.1    MM   3.9    MM   MM   MM    MM
2022 02 06 16 00  70  3.0  5.0    MM    MM    MM  MM 1037.2    MM    MM    MM   MM +0.0    MM
2022 02 06 15 50  70  3.0  5.0   0.6    10   4.1 119 1037.5    MM   3.9    MM   MM   MM    MM
2022 02 06 15 40  70  3.0  5.0    MM    MM    MM  MM 1037.7    MM   3.9    MM   MM   MM    MM
2022 02 06 15 30  80  3.0  5.0    MM    MM    MM  MM 1037.7    MM    MM    MM   MM   MM    MM
2022 02 06 15 20  80  3.0  5.0    MM    MM    MM  MM 1037.8    MM   3.9    MM   MM   MM    MM
2022 02 06 15 10  70  3.0  7.0    MM    MM    MM  MM 1037.8    MM   3.9    MM   MM   MM    MM
2022 02 06 15 00  60  4.0  6.0    MM    MM    MM  MM 1037.7    MM   3.9    MM   MM   MM    MM
2022 02 06 14 50  70  4.0  6.0   0.6     9   4.1 171 1037.5    MM   3.9    MM   MM   MM    MM
2022 02 06 14 40  60  4.0  6.0    MM    MM    MM  MM 1037.6    MM   3.9    MM   MM   MM    MM
2022 02 06 14 30  60  4.0  7.0    MM    MM    MM  MM 1037.5    MM   3.9    MM   MM   MM    MM
2022 02 06 14 20  70  4.0  6.0    MM    MM    MM  MM 1037.6    MM   3.9    MM   MM   MM    MM
2022 02 06 14 10  60  4.0  6.0    MM    MM    MM  MM 1037.5    MM   3.9    MM   MM   MM    MM
2022 02 06 14 00  60  4.0  6.0    MM    MM    MM  MM 1037.5    MM    MM    MM   MM   MM    MM
2022 02 06 13 50  70  4.0  7.0   0.6     9   3.8 137 1037.5    MM   3.9    MM   MM   MM    MM
2022 02 06 13 40  60  4.0  7.0   0.6    MM   3.8 137 1037.4    MM   3.9    MM   MM   MM    MM
2022 02 06 13 30  70  5.0  7.0    MM    MM    MM  MM 1037.5    MM   3.9    MM   MM   MM    MM
2022 02 06 13 20  80  4.0  7.0    MM    MM    MM  MM 1037.5    MM   3.9    MM   MM   MM    MM
2022 02 06 13 10  60  5.0  7.0    MM    MM    MM  MM 1037.2    MM   3.9    MM   MM   MM    MM
2022 02 06 13 00  60  5.0  7.0    MM    MM    MM  MM 1037.3    MM    MM    MM   MM +1.8    MM
2022 02 06 12 50  50  5.0  7.0   0.6     9   3.8 135 1037.4    MM   3.9    MM   MM   MM    MM
2022 02 06 12 40  50  5.0  8.0   0.6    MM   3.8 135 1037.2    MM   3.9    MM   MM   MM    MM
2022 02 06 12 30  50  5.0  7.0    MM    MM    MM  MM 1037.0    MM   3.9    MM   MM   MM    MM
2022 02 06 12 20  40  5.0  7.0    MM    MM    MM  MM 1036.8    MM    MM    MM   MM   MM    MM
2022 02 06 12 10  40  5.0  7.0    MM    MM    MM  MM 1036.8    MM   4.0    MM   MM   MM    MM
2022 02 06 12 00  50  5.0  8.0    MM    MM    MM  MM 1036.7    MM    MM    MM   MM   MM    MM
2022 02 06 11 50  50  5.0  8.0   0.7    11   3.7  97 1036.5    MM   4.0    MM   MM   MM    MM
2022 02 06 11 40  50  5.0  7.0    MM    MM    MM  MM 1036.2    MM   4.0    MM   MM   MM    MM
2022 02 06 11 30  40  5.0  8.0    MM    MM    MM  MM 1036.1    MM   4.0    MM   MM   MM    MM
2022 02 06 11 20  40  5.0  8.0    MM    MM    MM  MM 1036.0    MM   4.0    MM   MM   MM    MM
2022 02 06 11 10  40  6.0  8.0    MM    MM    MM  MM 1035.9    MM   4.1    MM   MM   MM    MM
2022 02 06 11 00  40  6.0  9.0    MM    MM    MM  MM 1035.7    MM    MM    MM   MM +1.5    MM
2022 02 06 10 50  30  6.0  8.0   0.7     3   3.4  28 1035.7    MM   4.1    MM   MM   MM    MM
2022 02 06 10 40  40  7.0  9.0    MM    MM    MM  MM 1035.7    MM   4.1    MM   MM   MM    MM
2022 02 06 10 30  30  7.0  9.0    MM    MM    MM  MM 1035.6    MM   4.1    MM   MM   MM    MM
2022 02 06 10 20  20  6.0  9.0    MM    MM    MM  MM 1035.5    MM   4.1    MM   MM   MM    MM
2022 02 06 10 10  30  7.0  9.0    MM    MM    MM  MM 1035.6    MM   4.1    MM   MM   MM    MM
2022 02 06 10 00  20  7.0  8.0    MM    MM    MM  MM 1035.5    MM    MM    MM   MM   MM    MM
2022 02 06 09 50  20  7.0  9.0   0.6    11   3.4 135 1035.4    MM   4.1    MM   MM   MM    MM
2022 02 06 09 40  20  6.0  8.0   0.6    MM   3.4 135 1035.2    MM   4.1    MM   MM   MM    MM
2022 02 06 09 30  20  6.0  9.0    MM    MM    MM  MM 1035.2    MM   4.1    MM   MM   MM    MM
2022 02 06 09 20  20  7.0  9.0    MM    MM    MM  MM 1035.1    MM   4.1    MM   MM   MM    MM
2022 02 06 09 10  20  7.0  9.0    MM    MM    MM  MM 1035.0    MM   4.1    MM   MM   MM    MM
2022 02 06 09 00  20  7.0  9.0    MM    MM    MM  MM 1035.0    MM    MM    MM   MM +0.7    MM
2022 02 06 08 50  20  7.0  9.0   0.6     3   3.2   1 1034.8    MM   4.1    MM   MM   MM    MM
2022 02 06 08 40  10  7.0  9.0    MM    MM    MM  MM 1034.6    MM   4.1    MM   MM   MM    MM
2022 02 06 08 30  20  7.0  9.0    MM    MM    MM  MM 1034.5    MM   4.1    MM   MM   MM    MM
2022 02 06 08 20  30  7.0  9.0    MM    MM    MM  MM 1034.5    MM   4.1    MM   MM   MM    MM
2022 02 06 08 10  10  6.0  8.0    MM    MM    MM  MM 1034.3    MM   4.1    MM   MM   MM    MM
2022 02 06 08 00  10  6.0  8.0    MM    MM    MM  MM 1034.2    MM    MM    MM   MM   MM    MM
2022 02 06 07 50  10  7.0  9.0   0.6    10   3.6 148 1034.2    MM   4.1    MM   MM   MM    MM
2022 02 06 07 40  10  5.0  7.0    MM    MM    MM  MM 1034.3    MM   4.1    MM   MM   MM    MM
2022 02 06 07 30  10  5.0  7.0    MM    MM    MM  MM 1034.3    MM   4.1    MM   MM   MM    MM
2022 02 06 07 20  10  6.0  8.0    MM    MM    MM  MM 1034.2    MM   4.1    MM   MM   MM    MM
2022 02 06 07 10 360  6.0  9.0    MM    MM    MM  MM 1034.0    MM   4.1    MM   MM   MM    MM
2022 02 06 07 00 360  6.0  8.0    MM    MM    MM  MM 1034.2    MM    MM    MM   MM +0.9    MM
2022 02 06 06 50 360  5.0  7.0   0.6    11   3.5 142 1034.3    MM   4.1    MM   MM   MM    MM
2022 02 06 06 40 360  6.0  8.0   0.6    MM   3.5 142 1034.2    MM   4.1    MM   MM   MM    MM
2022 02 06 06 30 360  6.0  8.0    MM    MM    MM  MM 1034.2    MM   4.1    MM   MM   MM    MM
2022 02 06 06 20 350  6.0  8.0    MM    MM    MM  MM 1034.5    MM   4.1    MM   MM   MM    MM
2022 02 06 06 10 350  7.0  9.0    MM    MM    MM  MM 1034.3    MM    MM    MM   MM   MM    MM
2022 02 06 06 00 360  7.0  9.0    MM    MM    MM  MM 1034.3    MM    MM    MM   MM   MM    MM
2022 02 06 05 50 350  7.0  9.0   0.7    11   3.5 130 1034.0    MM   4.1    MM   MM   MM    MM
2022 02 06 05 40 340  6.0  8.0    MM    MM    MM  MM 1033.7    MM   4.1    MM   MM   MM    MM
2022 02 06 05 30 350  6.0  8.0    MM    MM    MM  MM 1034.0    MM   4.1    MM   MM   MM    MM
2022 02 06 05 20 360  6.0  8.0    MM    MM    MM  MM 1034.2    MM   4.1    MM   MM   MM    MM
2022 02 06 05 10 350  6.0  9.0    MM    MM    MM  MM 1034.2    MM   4.1    MM   MM   MM    MM
2022 02 06 05 00 340  6.0  8.0    MM    MM    MM  MM 1034.1    MM    MM    MM   MM   MM    MM
2022 02 06 04 50 350  6.0 10.0    MM    MM    MM  MM 1033.9    MM   4.2    MM   MM   MM    MM
2022 02 06 04 40 360  6.0  9.0    MM    MM    MM  MM 1033.7    MM   4.2    MM   MM   MM    MM
2022 02 06 04 30 360  7.0  9.0    MM    MM    MM  MM 1034.0    MM   4.2    MM   MM   MM    MM
2022 02 06 04 20 360  7.0  9.0    MM    MM    MM  MM 1033.9    MM   4.2    MM   MM   MM    MM
2022 02 06 04 10 350  7.0 11.0    MM    MM    MM  MM 1033.6    MM   4.2    MM   MM   MM    MM
2022 02 06 04 00 340  8.0 10.0    MM    MM    MM  MM 1033.3    MM    MM    MM   MM   MM    MM
2022 02 06 03 50 350  8.0 10.0   0.8     4   3.7 332 1033.5    MM   4.2    MM   MM   MM    MM
2022 02 06 03 40 350  8.0 10.0   0.8    MM   3.7 332 1033.4    MM   4.2    MM   MM   MM    MM
2022 02 06 03 30 350  6.0  9.0    MM    MM    MM  MM 1033.3    MM   4.3    MM   MM   MM    MM
2022 02 06 03 20 340  7.0  9.0    MM    MM    MM  MM 1033.5    MM   4.3    MM   MM   MM    MM
2022 02 06 03 10 340  7.0  9.0    MM    MM    MM  MM 1033.5    MM   4.3    MM   MM   MM    MM
2022 02 06 03 00 350  8.0 10.0    MM    MM    MM  MM 1033.0    MM    MM    MM   MM   MM    MM
2022 02 06 02 50 340  9.0 12.0   0.9     4   3.7 320 1032.8    MM   4.3    MM   MM   MM    MM
2022 02 06 02 40 350  9.0 11.0    MM    MM    MM  MM 1032.7    MM   4.3    MM   MM   MM    MM
2022 02 06 02 30 350  8.0 11.0    MM    MM    MM  MM 1032.6    MM   4.3    MM   MM   MM    MM
2022 02 06 02 20 340  9.0 11.0    MM    MM    MM  MM 1032.8    MM   4.3    MM   MM   MM    MM
2022 02 06 02 10 340  8.0 10.0    MM    MM    MM  MM 1032.8    MM   4.4    MM   MM   MM    MM
2022 02 06 02 00 330  8.0 11.0    MM    MM    MM  MM 1032.4    MM    MM    MM   MM +3.2    MM
2022 02 06 01 50 320  8.0 11.0   1.0     4   3.8 322 1032.3    MM   4.4    MM   MM   MM    MM
2022 02 06 01 40 330  8.0 12.0   1.0    MM   3.8 322 1032.2    MM   4.4    MM   MM   MM    MM
2022 02 06 01 30 320  9.0 12.0    MM    MM    MM  MM 1032.1    MM   4.4    MM   MM   MM    MM
2022 02 06 01 20 320  9.0 12.0    MM    MM    MM  MM 1032.2    MM   4.4    MM   MM   MM    MM
2022 02 06 01 10 320  9.0 12.0    MM    MM    MM  MM 1031.8    MM    MM    MM   MM   MM    MM
2022 02 06 01 00 320  9.0 12.0    MM    MM    MM  MM 1031.8    MM    MM    MM   MM   MM    MM
2022 02 06 00 50 330  9.0 13.0   1.1     4   3.9 321 1031.3    MM   4.5    MM   MM   MM    MM
2022 02 06 00 40 330  9.0 12.0   1.1    MM   3.9 321 1031.5    MM   4.5    MM   MM   MM    MM
2022 02 06 00 30 330 11.0 15.0    MM    MM    MM  MM 1031.1    MM    MM    MM   MM   MM    MM
2022 02 06 00 20 320 11.0 13.0    MM    MM    MM  MM 1030.9    MM   4.5    MM   MM   MM    MM
2022 02 06 00 10 330 10.0 13.0    MM    MM    MM  MM 1030.8    MM   4.6    MM   MM   MM    MM
2022 02 06 00 00 320 11.0 13.0    MM    MM    MM  MM 1030.4    MM   4.6    MM   MM   MM    MM
2022 02 05 23 50 310 11.0 14.0   1.1     4   3.9 327 1030.6    MM   4.6    MM   MM   MM    MM
2022 02 05 23 40 320 10.0 13.0   1.1    MM   3.9 327 1030.3    MM   4.6    MM   MM   MM    MM
2022 02 05 23 30 320 11.0 13.0    MM    MM    MM  MM 1030.4    MM   4.6    MM   MM   MM    MM
2022 02 05 23 20 330 10.0 13.0    MM    MM    MM  MM 1029.9    MM   4.6    MM   MM   MM    MM
2022 02 05 23 10 320 11.0 14.0    MM    MM    MM  MM 1029.7    MM   4.6    MM   MM   MM    MM
2022 02 05 23 00 320 11.0 14.0    MM    MM    MM  MM 1029.2    MM   4.6    MM   MM   MM    MM
2022 02 05 22 50 320 11.0 13.0   1.2     4   3.9 321 1029.5    MM   4.6    MM   MM   MM    MM
2022 02 05 22 40 320 12.0 14.0   1.2    MM   3.9 321 1028.9    MM   4.6    MM   MM   MM    MM
2022 02 05 22 30 320 11.0 14.0    MM    MM    MM  MM 1028.6    MM   4.6    MM   MM   MM    MM
2022 02 05 22 20 310 11.0 14.0    MM    MM    MM  MM 1028.5    MM   4.6    MM   MM   MM    MM
2022 02 05 22 10 310 10.0 14.0    MM    MM    MM  MM 1028.4    MM   4.6    MM   MM   MM    MM
2022 02 05 22 00 320 11.0 15.0    MM    MM    MM  MM 1028.2    MM    MM    MM   MM   MM    MM
2022 02 05 21 50 320 11.0 14.0   1.1     4   3.8 313 1028.0    MM   4.6    MM   MM   MM    MM
2022 02 05 21 40 320 11.0 14.0   1.1    MM   3.8 313 1027.8    MM   4.6    MM   MM   MM    MM
2022 02 05 21 30 310 10.0 14.0    MM    MM    MM  MM 1027.6    MM   4.6    MM   MM   MM    MM
2022 02 05 21 20 320 10.0 12.0    MM    MM    MM  MM 1027.4    MM   4.6    MM   MM   MM    MM
2022 02 05 21 10 310  9.0 12.0    MM    MM    MM  MM 1027.3    MM   4.6    MM   MM   MM    MM
2022 02 05 21 00 320 10.0 13.0    MM    MM    MM  MM 1026.9    MM    MM    MM   MM   MM    MM
2022 02 05 20 50 320 10.0 13.0   1.2     5   4.0 311 1026.7    MM   4.6    MM   MM   MM    MM
2022 02 05 20 40 320 10.0 14.0   1.2    MM   4.0 311 1026.6    MM   4.6    MM   MM   MM    MM
2022 02 05 20 30 320 11.0 14.0    MM    MM    MM  MM 1026.3    MM   4.6    MM   MM   MM    MM
2022 02 05 20 20 310 10.0 13.0    MM    MM    MM  MM 1026.6    MM   4.6    MM   MM   MM    MM
2022 02 05 20 10 320 11.0 14.0    MM    MM    MM  MM 1026.5    MM   4.6    MM   MM   MM    MM
2022 02 05 20 00 310 11.0 14.0    MM    MM    MM  MM 1026.2    MM    MM    MM   MM   MM    MM
2022 02 05 19 50 320 12.0 15.0   1.1     4   3.9 307 1025.6    MM   4.6    MM   MM   MM    MM
2022 02 05 19 40 310 12.0 15.0   1.1    MM   3.9 307 1025.3    MM   4.6    MM   MM   MM    MM
2022 02 05 19 30 310 13.0 16.0    MM    MM    MM  MM 1025.2    MM   4.6    MM   MM   MM    MM
2022 02 05 19 20 310 12.0 15.0    MM    MM    MM  MM 1025.1    MM   4.6    MM   MM   MM    MM
2022 02 05 19 10 310 12.0 16.0    MM    MM    MM  MM 1025.0    MM   4.6    MM   MM   MM    MM
2022 02 05 19 00 300 12.0 15.0    MM    MM    MM  MM 1024.8    MM    MM    MM   MM   MM    MM
2022 02 05 18 50 300 11.0 15.0    MM    MM    MM  MM 1024.8    MM    MM    MM   MM   MM    MM
2022 02 05 18 40 300 12.0 14.0    MM    MM    MM  MM 1024.9    MM   4.6    MM   MM   MM    MM
2022 02 05 18 30 310 11.0 14.0    MM    MM    MM  MM 1024.9    MM   4.6    MM   MM   MM    MM
2022 02 05 18 20 300 12.0 15.0    MM    MM    MM  MM 1024.8    MM   4.6    MM   MM   MM    MM
2022 02 05 18 10 300 10.0 14.0    MM    MM    MM  MM 1024.5    MM   4.6    MM   MM   MM    MM
2022 02 05 18 00 300 11.0 14.0    MM    MM    MM  MM 1024.5    MM    MM    MM   MM +2.0    MM
2022 02 05 17 50 310 11.0 14.0   1.3     5   4.1 306 1024.3    MM   4.6    MM   MM   MM    MM
2022 02 05 17 40 300 12.0 15.0   1.3    MM   4.1 306 1024.1    MM   4.6    MM   MM   MM    MM
2022 02 05 17 30 310 11.0 14.0    MM    MM    MM  MM 1024.0    MM   4.6    MM   MM   MM    MM
2022 02 05 17 20 300 12.0 15.0    MM    MM    MM  MM 1023.6    MM   4.6    MM   MM   MM    MM
2022 02 05 17 10 300 12.0 15.0    MM    MM    MM  MM 1023.7    MM   4.6    MM   MM   MM    MM
2022 02 05 17 00 300 12.0 15.0    MM    MM    MM  MM 1023.8    MM    MM    MM   MM +2.5    MM
2022 02 05 16 50 310 12.0 15.0   1.3     9   4.3 140 1023.9    MM   4.6    MM   MM   MM    MM
2022 02 05 16 40 300 11.0 14.0   1.3    MM   4.3 140 1023.8    MM   4.6    MM   MM   MM    MM
2022 02 05 16 30 300 11.0 14.0    MM    MM    MM  MM 1023.6    MM   4.6    MM   MM   MM    MM
2022 02 05 16 20 300 12.0 16.0    MM    MM    MM  MM 1023.5    MM   4.6    MM   MM   MM    MM
2022 02 05 16 10 300 11.0 15.0    MM    MM    MM  MM 1023.2    MM   4.6    MM   MM   MM    MM
2022 02 05 16 00 300 11.0 15.0    MM    MM    MM  MM 1023.2    MM    MM    MM   MM +3.3    MM
2022 02 05 15 50 310 11.0 13.0   1.4     4   4.4 307 1023.1    MM   4.6    MM   MM   MM    MM
